model_id,family,seed,exponent,presolve,method,solver,status,solver_tolerance,solver_seconds,nodes,true_optimum,x,factors,primal_budget_ok,rounded_exact_feasible,rounded_optimal,max_budget_ratio,max_integrality_error
cardinality_s100_e0,cardinality,100,0,False,L2,highs,kOptimal,1e-06,0.00760793099999546,1,136,"[0.0, 0.0, 0.0, 1.0, 0.0, 1.0, 1.0, 0.0, 1.0, 1.0, 0.0, 0.0]",[0.2886751345948129],True,True,True,0.0,0.0
cardinality_s100_e0,cardinality,100,0,False,L2,gurobi,2,1e-06,0.013855397999989805,1.0,136,"[0.0, 0.0, 0.0, 1.0, 0.0, 1.0, 1.0, 0.0, 1.0, 1.0, 0.0, 0.0]",[0.2886751345948129],True,True,True,0.0,0.0
cardinality_s100_e0,cardinality,100,0,False,GM,highs,kOptimal,1e-06,0.003260654999991175,1,136,"[0.0, 0.0, 0.0, 1.0, 0.0, 1.0, 1.0, 0.0, 1.0, 1.0, -0.0, 0.0]",[1.0],True,True,True,0.0,0.0
cardinality_s100_e0,cardinality,100,0,False,GM,gurobi,2,1e-06,0.000722582999998167,1.0,136,"[0.0, 0.0, 0.0, 1.0, 0.0, 1.0, 1.0, 0.0, 1.0, 1.0, 0.0, 0.0]",[1.0],True,True,True,0.0,0.0
cardinality_s100_e0,cardinality,100,0,False,Budget-GM,highs,kOptimal,1e-06,0.0032473470000127236,1,136,"[0.0, 0.0, 0.0, 1.0, 0.0, 1.0, 1.0, 0.0, 1.0, 1.0, -0.0, 0.0]",[1.0],True,True,True,0.0,0.0
cardinality_s100_e0,cardinality,100,0,False,Budget-GM,gurobi,2,1e-06,0.0008761380000095187,1.0,136,"[0.0, 0.0, 0.0, 1.0, 0.0, 1.0, 1.0, 0.0, 1.0, 1.0, 0.0, 0.0]",[1.0],True,True,True,0.0,0.0
cardinality_s100_e0,cardinality,100,0,False,Budget-round,highs,kOptimal,1e-06,0.0032336830000048167,1,136,"[0.0, 0.0, 0.0, 1.0, 0.0, 1.0, 1.0, 0.0, 1.0, 1.0, -0.0, 0.0]",[1.0],True,True,True,0.0,0.0
cardinality_s100_e0,cardinality,100,0,False,Budget-round,gurobi,2,1e-06,0.0007837830000028134,1.0,136,"[0.0, 0.0, 0.0, 1.0, 0.0, 1.0, 1.0, 0.0, 1.0, 1.0, 0.0, 0.0]",[1.0],True,True,True,0.0,0.0
cardinality_s100_e0,cardinality,100,0,False,Budget-only,highs,kOptimal,1e-06,0.0036338169999936554,1,136,"[0.0, 0.0, 0.0, 1.0, 0.0, 1.0, 1.0, 0.0, 1.0, 1.0, 0.0, 0.0]",[9.999999999999999e-05],True,True,True,0.0,0.0
cardinality_s100_e0,cardinality,100,0,False,Budget-only,gurobi,2,1e-06,0.0030013659999923448,17.0,136,"[0.0, 0.0, 0.0, 1.0, 0.0, 1.0, 1.0, 0.0, 1.0, 1.0, 0.0, 0.0]",[9.999999999999999e-05],True,True,True,0.0,0.0
